,State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,order_code,Face_Masks_Required_in_Public,Source_of_Action,URL,Citation
1302795,NC,Mecklenburg County,37,119,2/21/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf,"N.C. Exec. Order No. 189 (Jan. 27, 2021)"
1302796,NC,Mecklenburg County,37,119,2/22/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf,"N.C. Exec. Order No. 189 (Jan. 27, 2021)"
1302797,NC,Mecklenburg County,37,119,2/23/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf,"N.C. Exec. Order No. 189 (Jan. 27, 2021)"
1302798,NC,Mecklenburg County,37,119,2/24/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf,"N.C. Exec. Order No. 189 (Jan. 27, 2021)"
1302799,NC,Mecklenburg County,37,119,2/25/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO189-Further-Extension-of-Stay-at-Home-Order.pdf,"N.C. Exec. Order No. 189 (Jan. 27, 2021)"
1302800,NC,Mecklenburg County,37,119,2/26/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302801,NC,Mecklenburg County,37,119,2/27/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302802,NC,Mecklenburg County,37,119,2/28/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302803,NC,Mecklenburg County,37,119,3/1/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302804,NC,Mecklenburg County,37,119,3/2/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302805,NC,Mecklenburg County,37,119,3/3/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302806,NC,Mecklenburg County,37,119,3/4/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302807,NC,Mecklenburg County,37,119,3/5/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302808,NC,Mecklenburg County,37,119,3/6/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302809,NC,Mecklenburg County,37,119,3/7/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302810,NC,Mecklenburg County,37,119,3/8/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302811,NC,Mecklenburg County,37,119,3/9/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302812,NC,Mecklenburg County,37,119,3/10/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302813,NC,Mecklenburg County,37,119,3/11/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302814,NC,Mecklenburg County,37,119,3/12/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302815,NC,Mecklenburg County,37,119,3/13/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302816,NC,Mecklenburg County,37,119,3/14/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302817,NC,Mecklenburg County,37,119,3/15/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302818,NC,Mecklenburg County,37,119,3/16/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302819,NC,Mecklenburg County,37,119,3/17/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302820,NC,Mecklenburg County,37,119,3/18/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302821,NC,Mecklenburg County,37,119,3/19/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302822,NC,Mecklenburg County,37,119,3/20/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302823,NC,Mecklenburg County,37,119,3/21/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302824,NC,Mecklenburg County,37,119,3/22/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302825,NC,Mecklenburg County,37,119,3/23/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302826,NC,Mecklenburg County,37,119,3/24/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302827,NC,Mecklenburg County,37,119,3/25/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO195-Easing-Restrictions.pdf,"N.C. Exec. Order No. 195 (Feb. 24, 2021)"
1302828,NC,Mecklenburg County,37,119,3/26/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302829,NC,Mecklenburg County,37,119,3/27/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302830,NC,Mecklenburg County,37,119,3/28/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302831,NC,Mecklenburg County,37,119,3/29/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302832,NC,Mecklenburg County,37,119,3/30/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302833,NC,Mecklenburg County,37,119,3/31/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302834,NC,Mecklenburg County,37,119,4/1/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302835,NC,Mecklenburg County,37,119,4/2/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302836,NC,Mecklenburg County,37,119,4/3/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302837,NC,Mecklenburg County,37,119,4/4/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302838,NC,Mecklenburg County,37,119,4/5/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302839,NC,Mecklenburg County,37,119,4/6/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302840,NC,Mecklenburg County,37,119,4/7/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302841,NC,Mecklenburg County,37,119,4/8/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302843,NC,Mecklenburg County,37,119,4/9/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302844,NC,Mecklenburg County,37,119,4/10/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302845,NC,Mecklenburg County,37,119,4/11/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302846,NC,Mecklenburg County,37,119,4/12/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302847,NC,Mecklenburg County,37,119,4/13/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302848,NC,Mecklenburg County,37,119,4/14/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302849,NC,Mecklenburg County,37,119,4/15/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302850,NC,Mecklenburg County,37,119,4/16/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302851,NC,Mecklenburg County,37,119,4/17/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302852,NC,Mecklenburg County,37,119,4/18/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302853,NC,Mecklenburg County,37,119,4/19/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302854,NC,Mecklenburg County,37,119,4/20/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302855,NC,Mecklenburg County,37,119,4/21/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302856,NC,Mecklenburg County,37,119,4/22/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302857,NC,Mecklenburg County,37,119,4/23/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302858,NC,Mecklenburg County,37,119,4/24/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302859,NC,Mecklenburg County,37,119,4/25/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302860,NC,Mecklenburg County,37,119,4/26/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302861,NC,Mecklenburg County,37,119,4/27/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302862,NC,Mecklenburg County,37,119,4/28/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302863,NC,Mecklenburg County,37,119,4/29/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO204-Further-Easing-Restrictions.pdf,"N.C. Exec. Order No. 204 (Mar. 23, 2021)"
1302864,NC,Mecklenburg County,37,119,4/30/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302865,NC,Mecklenburg County,37,119,5/1/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302866,NC,Mecklenburg County,37,119,5/2/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302867,NC,Mecklenburg County,37,119,5/3/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302868,NC,Mecklenburg County,37,119,5/4/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302869,NC,Mecklenburg County,37,119,5/5/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302870,NC,Mecklenburg County,37,119,5/6/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302871,NC,Mecklenburg County,37,119,5/7/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302872,NC,Mecklenburg County,37,119,5/8/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302873,NC,Mecklenburg County,37,119,5/9/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302874,NC,Mecklenburg County,37,119,5/10/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302875,NC,Mecklenburg County,37,119,5/11/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302876,NC,Mecklenburg County,37,119,5/12/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302877,NC,Mecklenburg County,37,119,5/13/2021,1,Yes,Official,https://files.nc.gov/governor/documents/files/EO209-Easing-Statewide-Restrictions.pdf,"N.C. Exec. Order No. 209 (Apr. 28, 2021)"
1302878,NC,Mecklenburg County,37,119,5/14/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302879,NC,Mecklenburg County,37,119,5/15/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302880,NC,Mecklenburg County,37,119,5/16/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302881,NC,Mecklenburg County,37,119,5/17/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302882,NC,Mecklenburg County,37,119,5/18/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302883,NC,Mecklenburg County,37,119,5/19/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302884,NC,Mecklenburg County,37,119,5/20/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302885,NC,Mecklenburg County,37,119,5/21/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302886,NC,Mecklenburg County,37,119,5/22/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302887,NC,Mecklenburg County,37,119,5/23/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302888,NC,Mecklenburg County,37,119,5/24/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302889,NC,Mecklenburg County,37,119,5/25/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302890,NC,Mecklenburg County,37,119,5/26/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302891,NC,Mecklenburg County,37,119,5/27/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302892,NC,Mecklenburg County,37,119,5/28/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302893,NC,Mecklenburg County,37,119,5/29/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302894,NC,Mecklenburg County,37,119,5/30/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302895,NC,Mecklenburg County,37,119,5/31/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302896,NC,Mecklenburg County,37,119,6/1/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302897,NC,Mecklenburg County,37,119,6/2/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302898,NC,Mecklenburg County,37,119,6/3/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302899,NC,Mecklenburg County,37,119,6/4/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302900,NC,Mecklenburg County,37,119,6/5/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302901,NC,Mecklenburg County,37,119,6/6/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302902,NC,Mecklenburg County,37,119,6/7/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302903,NC,Mecklenburg County,37,119,6/8/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302904,NC,Mecklenburg County,37,119,6/9/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302905,NC,Mecklenburg County,37,119,6/10/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO215-Lifting-COVID-19-Restrictions_0.pdf,"N.C. Exec. Order No. 215 (May 14, 2021)"
1302906,NC,Mecklenburg County,37,119,6/11/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302907,NC,Mecklenburg County,37,119,6/12/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302908,NC,Mecklenburg County,37,119,6/13/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302909,NC,Mecklenburg County,37,119,6/14/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302910,NC,Mecklenburg County,37,119,6/15/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302911,NC,Mecklenburg County,37,119,6/16/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302912,NC,Mecklenburg County,37,119,6/17/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302913,NC,Mecklenburg County,37,119,6/18/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302914,NC,Mecklenburg County,37,119,6/19/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302915,NC,Mecklenburg County,37,119,6/20/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302916,NC,Mecklenburg County,37,119,6/21/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302917,NC,Mecklenburg County,37,119,6/22/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302918,NC,Mecklenburg County,37,119,6/23/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302919,NC,Mecklenburg County,37,119,6/24/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302920,NC,Mecklenburg County,37,119,6/25/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302921,NC,Mecklenburg County,37,119,6/26/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302922,NC,Mecklenburg County,37,119,6/27/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302923,NC,Mecklenburg County,37,119,6/28/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302924,NC,Mecklenburg County,37,119,6/29/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302925,NC,Mecklenburg County,37,119,6/30/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302926,NC,Mecklenburg County,37,119,7/1/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302927,NC,Mecklenburg County,37,119,7/2/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302928,NC,Mecklenburg County,37,119,7/3/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
1302929,NC,Mecklenburg County,37,119,7/4/2021,2,No,Official,https://files.nc.gov/governor/documents/files/EO220-Extension-of-EO215.pdf,"N.C. Exec. Order No. 220 (June 11, 2021)"
